file,r_idx,r_idx_2,r_major,r_minor,mean,max,min
R1_r9.glb,1,9,5.333333333333333,2.2,0.38402933505856307,0.4249572649572653,0.3282539682539678
R1_r10.glb,1,10,5.333333333333333,2.333333333333333,0.405634734746697,0.4586894586894592,0.3333333333333328
R1_r11.glb,1,11,5.333333333333333,2.466666666666667,0.4270493795243246,0.4933333333333338,0.33671957671957625
R1_r12.glb,1,12,5.333333333333333,2.6,0.44827326939144585,0.5288888888888895,0.3384126984126981
R1_r13.glb,1,13,5.333333333333333,2.7333333333333334,0.4693064043480607,0.5653561253561259,0.3384126984126981
R1_r14.glb,1,14,5.333333333333333,2.8666666666666667,0.4901487843941692,0.6027350427350434,0.3367195767195763
R1_r15.glb,1,15,5.333333333333333,3,0.5108004095297715,0.6410256410256416,0.333333333333333
R1_r16.glb,1,16,5.333333333333333,3.1333333333333333,0.5312612797548673,0.680227920227921,0.3282539682539679
R1_r17.glb,1,17,5.333333333333333,3.2666666666666666,0.5515313950694568,0.720341880341881,0.3214814814814811
R1_r18.glb,1,18,5.333333333333333,3.4,0.5716107554735399,0.7613675213675217,0.3130158730158726
R1_r19.glb,1,19,5.333333333333333,3.533333333333333,0.5914993609671167,0.8033048433048442,0.30285714285714244
R1_r20.glb,1,20,5.333333333333333,3.6666666666666665,0.6111972115501872,0.8461538461538474,0.29100529100529066
R1_r21.glb,1,21,5.333333333333333,3.8,0.6307043072227514,0.8899145299145309,0.27746031746031713
R1_r22.glb,1,22,5.333333333333333,3.933333333333333,0.6500206479848092,0.9345868945868956,0.26222222222222186
R1_r23.glb,1,23,5.333333333333333,4.066666666666666,0.6691462338363606,0.9801709401709406,0.2452910052910049
R1_r24.glb,1,24,5.333333333333333,4.2,0.6880810647774057,1.026666666666668,0.2266666666666664
R1_r25.glb,1,25,5.333333333333333,4.333333333333334,0.7068251408079447,1.0740740740740755,0.20634920634920603
R1_r26.glb,1,26,5.333333333333333,4.466666666666667,0.725378461927977,1.1223931623931636,0.18433862433862408
R1_r27.glb,1,27,5.333333333333333,4.6,0.743741028137503,1.1716239316239327,0.1606349206349204
R1_r28.glb,1,28,5.333333333333333,4.733333333333333,0.7619128394365228,1.221766381766383,0.135238095238095
R1_r29.glb,1,29,5.333333333333333,4.866666666666667,0.7798938958250362,1.272820512820514,0.1081481481481479
R1_r30.glb,1,30,5.333333333333333,5,0.7976841973030432,1.324786324786326,0.07936507936507921
R2_r0.glb,2,0,5.666666666666667,1,0.19264437618948255,0.22222222222222252,0.17094017094017078
R2_r1.glb,2,1,5.666666666666667,1.1333333333333333,0.2175195846450949,0.24465608465608493,0.19760683760683745
R2_r2.glb,2,2,5.666666666666667,1.2666666666666666,0.24220403819020095,0.26539682539682563,0.22518518518518493
R2_r3.glb,2,3,5.666666666666667,1.4,0.26669773682480064,0.28444444444444467,0.2536752136752133
R2_r4.glb,2,4,5.666666666666667,1.5333333333333332,0.291000680548894,0.3017989417989421,0.2830769230769226
R2_r5.glb,2,5,5.666666666666667,1.6666666666666663,0.31511286936248095,0.31746031746031766,0.3133903133903131
R2_r6.glb,2,6,5.666666666666667,1.8,0.33903430326556167,0.34461538461538505,0.3314285714285712
R2_r7.glb,2,7,5.666666666666667,1.9333333333333331,0.36276498225813597,0.3767521367521371,0.3437037037037034
R2_r8.glb,2,8,5.666666666666667,2.0666666666666664,0.3863049063402039,0.40980056980057017,0.35428571428571387
R2_r9.glb,2,9,5.666666666666667,2.2,0.4096540755117656,0.4437606837606842,0.3631746031746027
R2_r10.glb,2,10,5.666666666666667,2.333333333333333,0.43281248977282083,0.47863247863247904,0.37037037037036985
R2_r11.glb,2,11,5.666666666666667,2.466666666666667,0.4557801491233698,0.5144159544159547,0.3758730158730156
R2_r12.glb,2,12,5.666666666666667,2.6,0.4785570535634124,0.551111111111112,0.3796825396825394
R2_r13.glb,2,13,5.666666666666667,2.7333333333333334,0.5011432030929487,0.5887179487179495,0.3817989417989413
R2_r14.glb,2,14,5.666666666666667,2.8666666666666667,0.5235385977119785,0.6272364672364679,0.3822222222222217
R2_r15.glb,2,15,5.666666666666667,3,0.5457432374205021,0.6666666666666677,0.3809523809523806
R2_r16.glb,2,16,5.666666666666667,3.1333333333333333,0.5677571222185194,0.7070085470085478,0.3779894179894175
R2_r17.glb,2,17,5.666666666666667,3.2666666666666666,0.5895802521060302,0.7482621082621089,0.373333333333333
R2_r18.glb,2,18,5.666666666666667,3.4,0.6112126270830347,0.7904273504273511,0.36698412698412664
R2_r19.glb,2,19,5.666666666666667,3.533333333333333,0.6326542471495329,0.8335042735042743,0.3589417989417987
R2_r20.glb,2,20,5.666666666666667,3.6666666666666665,0.6539051123055247,0.8774928774928782,0.34920634920634896
R2_r21.glb,2,21,5.666666666666667,3.8,0.6749652225510102,0.9223931623931634,0.3377777777777775
R2_r22.glb,2,22,5.666666666666667,3.933333333333333,0.6958345778859893,0.9682051282051288,0.3246560846560844
R2_r23.glb,2,23,5.666666666666667,4.066666666666666,0.7165131783104622,1.014928774928776,0.3098412698412695
R2_r24.glb,2,24,5.666666666666667,4.2,0.7370010238244288,1.0625641025641035,0.29333333333333295
R2_r25.glb,2,25,5.666666666666667,4.333333333333334,0.7572981144278889,1.1111111111111125,0.2751322751322748
R2_r26.glb,2,26,5.666666666666667,4.466666666666667,0.7774044501208426,1.1605698005698015,0.25523809523809504
R2_r27.glb,2,27,5.666666666666667,4.6,0.79732003090329,1.2109401709401717,0.2336507936507936
R2_r28.glb,2,28,5.666666666666667,4.733333333333333,0.8170448567752312,1.2622222222222237,0.2103703703703702
R2_r29.glb,2,29,5.666666666666667,4.866666666666667,0.836578927736666,1.3144159544159564,0.18539682539682523
R2_r30.glb,2,30,5.666666666666667,5,0.8559222437875943,1.367521367521369,0.15873015873015858
R3_r0.glb,3,0,6,1,0.20429198548639274,0.2380952380952384,0.17948717948717932
R3_r1.glb,3,1,6,1.1333333333333333,0.23072020851492647,0.2626455026455028,0.20729344729344695
R3_r2.glb,3,2,6,1.2666666666666666,0.2569576766329538,0.28550264550264587,0.23601139601139573
R3_r3.glb,3,3,6,1.4,0.2830043898404749,0.30666666666666687,0.2656410256410254
R3_r4.glb,3,4,6,1.5333333333333332,0.3088603481374896,0.32613756613756645,0.2961823361823357
R3_r5.glb,3,5,6,1.6666666666666663,0.334525551523998,0.3439153439153442,0.3276353276353271
R3_r6.glb,3,6,6,1.8,0.36,0.3600000000000033,0.35999999999999693
R3_r7.glb,3,7,6,1.9333333333333331,0.3852836935654957,0.3932763532763537,0.374391534391534
R3_r8.glb,3,8,6,2.0666666666666664,0.410376632220485,0.427464387464388,0.3870899470899467
R3_r9.glb,3,9,6,2.2,0.435278815964968,0.462564102564103,0.3980952380952376
R3_r10.glb,3,10,6,2.333333333333333,0.45999024479894457,0.498575498575499,0.40740740740740705
R3_r11.glb,3,11,6,2.466666666666667,0.484510918722415,0.5354985754985763,0.4150264550264545
R3_r12.glb,3,12,6,2.6,0.5088408377353789,0.5733333333333338,0.42095238095238047
R3_r13.glb,3,13,6,2.7333333333333334,0.5329800018378366,0.6120797720797726,0.4251851851851846
R3_r14.glb,3,14,6,2.8666666666666667,0.5569284110297877,0.6517378917378924,0.4277248677248672
R3_r15.glb,3,15,6,3,0.5806860653112327,0.6923076923076933,0.4285714285714281
R3_r16.glb,3,16,6,3.1333333333333333,0.6042529646821713,0.7337891737891746,0.4277248677248673
R3_r17.glb,3,17,6,3.2666666666666666,0.6276291091426035,0.7761823361823368,0.4251851851851846
R3_r18.glb,3,18,6,3.4,0.6508144986925294,0.8194871794871805,0.4209523809523806
R3_r19.glb,3,19,6,3.533333333333333,0.6738091333319489,0.8637037037037045,0.41502645502645447
R3_r20.glb,3,20,6,3.6666666666666665,0.6966130130608621,0.9088319088319096,0.40740740740740705
R3_r21.glb,3,21,6,3.8,0.719226137879269,0.954871794871796,0.3980952380952377
R3_r22.glb,3,22,6,3.933333333333333,0.7416485077871695,1.0018233618233627,0.3870899470899467
R3_r23.glb,3,23,6,4.066666666666666,0.7638801227845636,1.0496866096866104,0.3743915343915341
R3_r24.glb,3,24,6,4.2,0.7859209828714516,1.0984615384615393,0.35999999999999954
R3_r25.glb,3,25,6,4.333333333333334,0.807771088047833,1.1481481481481497,0.34391534391534356
R3_r26.glb,3,26,6,4.466666666666667,0.8294304383137082,1.1987464387464395,0.32613756613756584
R3_r27.glb,3,27,6,4.6,0.8508990336690768,1.2502564102564118,0.30666666666666625
R3_r28.glb,3,28,6,4.733333333333333,0.8721768741139394,1.3026780626780643,0.28550264550264504
R3_r29.glb,3,29,6,4.866666666666667,0.8932639596482955,1.3560113960113975,0.26264550264550235
R3_r30.glb,3,30,6,5,0.9141602902721453,1.4102564102564124,0.23809523809523792
R4_r0.glb,4,0,6.333333333333333,1,0.21593959478330293,0.2539682539682543,0.1880341880341879
R4_r1.glb,4,1,6.333333333333333,1.1333333333333333,0.243920832384758,0.2806349206349211,0.2169800569800567
R4_r2.glb,4,2,6.333333333333333,1.2666666666666666,0.2717113150757068,0.3056084656084659,0.24683760683760655
R4_r3.glb,4,3,6.333333333333333,1.4,0.2993110428561492,0.32888888888888906,0.27760683760683713
R4_r4.glb,4,4,6.333333333333333,1.5333333333333332,0.3267200157260852,0.35047619047619083,0.30928774928774877
R4_r5.glb,4,5,6.333333333333333,1.6666666666666663,0.3539382336855149,0.3703703703703707,0.34188034188034166
R4_r6.glb,4,6,6.333333333333333,1.8,0.38096569673443836,0.3885714285714289,0.375384615384615
R4_r7.glb,4,7,6.333333333333333,1.9333333333333331,0.4078024048728554,0.40980056980056995,0.4050793650793647
R4_r8.glb,4,8,6.333333333333333,2.0666666666666664,0.434448358100766,0.4451282051282054,0.4198941798941794
R4_r9.glb,4,9,6.333333333333333,2.2,0.46090355641817043,0.481367521367522,0.4330158730158726
R4_r10.glb,4,10,6.333333333333333,2.333333333333333,0.48716799982506837,0.5185185185185192,0.444444444444444
R4_r11.glb,4,11,6.333333333333333,2.466666666666667,0.5132416883214601,0.5565811965811972,0.4541798941798936
