0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.0,2.333333333333332,3.9999999999999987,5.999999999999999,8.333333333333334,1.4166666666666667,3.166666666666666,5.25,7.666666666666666,10.416666666666663,1.8333333333333346,4.0,6.5,9.333333333333329,12.499999999999998,2.2499999999999996,4.833333333333333,7.749999999999999,10.999999999999998,14.583333333333332,2.666666666666666,5.666666666666667,8.999999999999998,12.666666666666664,16.666666666666675
1.0,2.331140090191143,3.9934202705734303,5.9868405411468615,8.311400901911439,1.4172149774522138,3.165570045095572,5.245065202930073,7.6557004509557185,10.397475789172507,1.8344299549044278,4.0,6.496710135286715,9.324560360764572,12.483550676433577,2.251644932356642,4.834429954904427,7.748355067643356,10.993420270573429,14.569625563694643,2.6688599098088552,5.668859909808855,8.999999999999998,12.662280180382288,16.655700450955717
1.0,2.333333333333333,3.9999999999999996,5.999999999999998,8.333333333333332,1.416666666666666,3.166666666666666,5.250000000000001,7.666666666666664,10.416666666666663,1.8333333333333335,4.0,6.499999999999998,9.333333333333332,12.500000000000002,2.250000000000001,4.833333333333334,7.750000000000001,11.0,14.583333333333329,2.666666666666666,5.666666666666664,9.0,12.666666666666664,16.666666666666668
1.0,2.331140090191144,3.993420270573432,5.986840541146866,8.311400901911439,1.4172149774522143,3.1655700450955715,5.245065202930076,7.655700450955722,10.39747578917251,1.8344299549044298,4.0,6.4967101352867145,9.324560360764576,12.483550676433579,2.2516449323566423,4.834429954904429,7.748355067643359,10.993420270573436,14.569625563694654,2.6688599098088566,5.668859909808857,9.0,12.662280180382286,16.655700450955724
1.0,2.3333333333333326,3.9999999999999982,5.999999999999998,8.333333333333329,1.4166666666666663,3.1666666666666647,5.25,7.6666666666666625,10.416666666666666,1.8333333333333337,4.0,6.5,9.33333333333333,12.499999999999995,2.25,4.833333333333333,7.749999999999997,10.999999999999996,14.58333333333333,2.666666666666666,5.666666666666665,8.999999999999996,12.666666666666659,16.666666666666664
1.0,2.331140090191143,3.9934202705734316,5.986840541146864,8.311400901911439,1.417214977452213,3.1655700450955715,5.245065202930073,7.655700450955714,10.397475789172509,1.8344299549044276,4.0,6.496710135286719,9.324560360764572,12.483550676433582,2.251644932356643,4.834429954904428,7.748355067643357,10.993420270573429,14.569625563694643,2.668859909808855,5.668859909808852,9.0,12.662280180382286,16.65570045095572
1.0,2.333333333333333,4.0,6.000000000000002,8.333333333333334,1.4166666666666672,3.166666666666667,5.250000000000003,7.666666666666667,10.416666666666666,1.8333333333333337,4.0,6.500000000000002,9.333333333333332,12.499999999999996,2.25,4.833333333333335,7.750000000000001,10.999999999999998,14.583333333333337,2.6666666666666674,5.666666666666669,9.000000000000004,12.666666666666668,16.666666666666668
1.0,2.3311400901911443,3.993420270573431,5.986840541146865,8.31140090191144,1.4172149774522147,3.1655700450955715,5.245065202930075,7.655700450955719,10.397475789172507,1.8344299549044296,4.0,6.496710135286715,9.324560360764577,12.483550676433577,2.2516449323566414,4.834429954904428,7.748355067643355,10.993420270573429,14.569625563694656,2.668859909808856,5.668859909808859,8.999999999999995,12.662280180382286,16.655700450955717
1.0,2.3333333333333335,4.0,5.999999999999997,8.333333333333332,1.4166666666666663,3.166666666666667,5.250000000000002,7.666666666666668,10.416666666666664,1.8333333333333337,4.0,6.500000000000002,9.333333333333334,12.500000000000002,2.2500000000000004,4.83333333333333,7.749999999999997,11.000000000000007,14.583333333333337,2.666666666666667,5.666666666666665,8.999999999999995,12.666666666666668,16.666666666666664
1.0,2.3311400901911434,3.9934202705734334,5.986840541146862,8.311400901911444,1.4172149774522145,3.165570045095572,5.245065202930075,7.655700450955722,10.397475789172509,1.834429954904427,4.0,6.496710135286717,9.324560360764574,12.483550676433577,2.2516449323566436,4.8344299549044285,7.748355067643362,10.993420270573434,14.569625563694643,2.6688599098088575,5.668859909808858,8.999999999999998,12.662280180382288,16.65570045095572
1.0,2.3333333333333317,3.9999999999999996,5.999999999999997,8.333333333333332,1.4166666666666667,3.1666666666666674,5.249999999999996,7.6666666666666625,10.41666666666667,1.8333333333333324,4.0,6.499999999999996,9.333333333333327,12.499999999999991,2.2499999999999996,4.833333333333336,7.75,10.999999999999998,14.583333333333314,2.6666666666666674,5.666666666666667,8.999999999999998,12.66666666666667,16.666666666666668
1.0,2.331140090191144,3.993420270573433,5.986840541146861,8.311400901911442,1.4172149774522138,3.165570045095575,5.245065202930074,7.6557004509557265,10.397475789172509,1.834429954904428,4.0,6.49671013528672,9.324560360764576,12.483550676433588,2.251644932356642,4.83442995490443,7.748355067643361,10.993420270573443,14.569625563694652,2.6688599098088575,5.668859909808855,9.000000000000009,12.6622801803823,16.655700450955724
