0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0,1.167393314836837,1.3477341788875692,1.5410225921521998,1.7472585546307338,1.966442066323162,2.198573127229494,2.4436517373497137,2.7016778966838495,2.9726516052318703,3.256572862993795,3.553441669969622,3.863258026159344,4.18602193156295,4.52173338618048,4.8703923900118955,5.231998943057209,5.6065530453164225,5.994054696789549,6.394503897476559,6.807900647377469,7.234244946492279,7.673536794820983,8.125776192363608,8.59096313912011,9.069097635090515,9.560179680274814,10.064209274673026,10.581186418285135,11.111111111111134
1.0,1.1673933148368296,1.3477341788875676,1.5410225921522047,1.7472585546307406,1.9664420663231534,2.1985731272294906,2.4436517373497137,2.7016778966838424,2.97265160523187,3.2565728629937776,3.5534416699696156,3.8632580261593272,4.186021931562982,4.521733386180454,4.870392390011894,5.231998943057201,5.606553045316427,5.994054696789532,6.394503897476556,6.807900647377472,7.2342449464922804,7.673536794820956,8.125776192363576,8.590963139120099,9.069097635090529,9.560179680274764,10.064209274672978,10.581186418285098,11.111111111111098
1.0,1.1673933148368323,1.3477341788875667,1.5410225921522,1.7472585546307309,1.9664420663231594,2.1985731272294844,2.4436517373497164,2.7016778966838393,2.972651605231866,3.2565728629937887,3.5534416699696068,3.8632580261593272,4.186021931562956,4.521733386180467,4.870392390011891,5.2319989430572065,5.606553045316429,5.994054696789527,6.394503897476547,6.807900647377457,7.234244946492276,7.673536794820982,8.125776192363581,8.590963139120085,9.069097635090499,9.560179680274802,10.064209274673004,10.581186418285105,11.111111111111104
1.0,1.1673933148368365,1.3477341788875656,1.5410225921522032,1.7472585546307366,1.9664420663231597,2.1985731272294973,2.443651737349715,2.7016778966838446,2.972651605231873,3.256572862993794,3.5534416699696014,3.863258026159339,4.18602193156297,4.521733386180493,4.87039239001191,5.2319989430572305,5.606553045316432,5.994054696789538,6.39450389747655,6.807900647377481,7.234244946492278,7.67353679482098,8.125776192363576,8.590963139120076,9.069097635090532,9.56017968027482,10.06420927467301,10.581186418285107,11.111111111111134
1.0,1.167393314836836,1.3477341788875687,1.5410225921521998,1.74725855463073,1.9664420663231614,2.198573127229489,2.443651737349715,2.7016778966838406,2.972651605231865,3.256572862993791,3.553441669969611,3.8632580261593383,4.186021931562954,4.521733386180478,4.870392390011888,5.231998943057212,5.606553045316422,5.994054696789547,6.394503897476546,6.807900647377469,7.234244946492275,7.6735367948209765,8.125776192363588,8.590963139120097,9.069097635090497,9.560179680274807,10.064209274673013,10.581186418285107,11.111111111111104
1.0,1.1673933148368434,1.3477341788875699,1.541022592152205,1.747258554630739,1.966442066323172,2.1985731272295044,2.4436517373497226,2.701677896683847,2.972651605231876,3.256572862993804,3.5534416699696187,3.863258026159364,4.186021931562971,4.521733386180495,4.870392390011899,5.231998943057222,5.606553045316424,5.994054696789583,6.3945038974765955,6.807900647377502,7.234244946492313,7.673536794821055,8.125776192363652,8.590963139120104,9.069097635090586,9.560179680274874,10.064209274673066,10.581186418285114,11.111111111111194
1.0,1.1673933148368345,1.347734178887569,1.5410225921521994,1.74725855463073,1.9664420663231608,2.1985731272294906,2.4436517373497164,2.701677896683844,2.9726516052318708,3.2565728629937922,3.5534416699696165,3.8632580261593312,4.186021931562952,4.521733386180473,4.870392390011893,5.231998943057208,5.60655304531642,5.9940546967895365,6.394503897476552,6.807900647377457,7.234244946492279,7.673536794820979,8.125776192363602,8.590963139120092,9.06909763509051,9.560179680274816,10.064209274673003,10.58118641828511,11.11111111111112
1.0,1.167393314836831,1.3477341788875625,1.5410225921521992,1.7472585546307284,1.9664420663231565,2.198573127229487,2.4436517373497035,2.701677896683838,2.9726516052318526,3.2565728629937785,3.5534416699695974,3.8632580261593272,4.186021931562937,4.521733386180472,4.870392390011887,5.231998943057206,5.606553045316418,5.994054696789523,6.394503897476533,6.807900647377449,7.234244946492281,7.673536794820969,8.125776192363563,8.590963139120037,9.06909763509049,9.560179680274798,10.064209274672937,10.581186418285057,11.111111111111105
1.0,1.1673933148368352,1.347734178887567,1.5410225921522012,1.7472585546307315,1.9664420663231594,2.1985731272294875,2.4436517373497186,2.7016778966838446,2.9726516052318654,3.2565728629937882,3.5534416699696147,3.863258026159335,4.1860219315629585,4.521733386180473,4.870392390011888,5.231998943057211,5.606553045316425,5.994054696789538,6.394503897476555,6.807900647377466,7.234244946492266,7.67353679482099,8.125776192363588,8.5909631391201,9.069097635090497,9.5601796802748,10.064209274673013,10.581186418285123,11.111111111111128
1.0,1.1673933148368334,1.3477341788875687,1.5410225921522,1.7472585546307304,1.9664420663231628,2.198573127229494,2.443651737349709,2.7016778966838446,2.972651605231879,3.256572862993794,3.5534416699696205,3.863258026159333,4.186021931562951,4.521733386180481,4.870392390011896,5.231998943057206,5.606553045316432,5.994054696789564,6.394503897476564,6.807900647377468,7.23424494649229,7.673536794820993,8.125776192363588,8.590963139120088,9.069097635090532,9.56017968027482,10.06420927467306,10.581186418285156,11.111111111111109
